Squad,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Position,Footed,Height,Weight,Wages
Arsenal,William Saliba,FRA,DF,22.0,28.0,28.0,2520.0,28.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.2,1.7,DF,Right,193.0,76.0,"￡ 190,000"
Arsenal,Declan Rice,ENG,MF,25.0,28.0,28.0,2391.0,26.6,6.0,5.0,11.0,6.0,0.0,0.0,3.0,0.0,2.2,2.2,3.7,5.9,DF-MF,Right,185.0,77.0,"￡ 240,000"
Arsenal,Bukayo Saka,ENG,FW,22.0,27.0,27.0,2262.0,25.1,13.0,8.0,21.0,9.0,4.0,4.0,3.0,0.0,11.5,8.4,8.2,16.6,FW-MF,Left,178.0,64.0,"￡ 195,000"
Arsenal,Martin Odegaard,NOR,MF,25.0,25.0,25.0,2208.0,24.5,6.0,6.0,12.0,4.0,2.0,2.0,2.0,0.0,5.6,4.0,6.2,10.1,FW-MF,Left,179.0,68.0,"￡ 240,000"
Arsenal,Ben White,ENG,DF,26.0,27.0,25.0,2134.0,23.7,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.7,0.7,2.3,3.0,DF,Right,182.0,73.0,"￡ 150,000"
Arsenal,Gabriel Dos Santos,BRA,DF,26.0,26.0,24.0,2176.0,24.2,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,3.3,3.3,0.7,3.9,DF,Left,190.0,78.0,"￡ 100,000"
Arsenal,Gabriel Martinelli,BRA,FW,22.0,25.0,23.0,1749.0,19.4,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,5.6,5.6,5.2,10.8,FW-MF,Right,180.0,74.0,"￡ 180,000"
Arsenal,David Raya,ESP,GK,28.0,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,186.0,81.0,"￡ 85,000"
Arsenal,Kai Havertz,GER,"MF,FW",24.0,27.0,20.0,1779.0,19.8,8.0,3.0,11.0,7.0,1.0,1.0,7.0,0.0,7.8,7.0,1.9,8.9,FW-MF,Left,186.0,77.0,"￡ 280,000"
Arsenal,Oleksandr Zinchenko,UKR,DF,27.0,22.0,17.0,1440.0,16.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.8,2.3,DF-MF,Left,175.0,60.0,"￡ 150,000"
Arsenal,Gabriel Jesus,BRA,FW,26.0,19.0,13.0,1141.0,12.7,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,5.4,5.4,2.6,8.0,FW-MF,Right,177.0,72.0,"￡ 265,000"
Arsenal,Eddie Nketiah,ENG,FW,24.0,24.0,10.0,1052.0,11.7,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,4.4,4.4,0.8,5.2,FW,Right,175.0,66.0,"￡ 100,000"
Arsenal,Leandro Trossard,BEL,"FW,MF",29.0,24.0,10.0,1020.0,11.3,7.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,5.3,5.3,1.9,7.2,FW-MF,Right,172.0,60.0,"￡ 90,000"
Arsenal,Jakub Kiwior,POL,DF,24.0,16.0,9.0,788.0,8.8,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.7,DF-MF,Left,182.0,78.0,"￡ 58,000"
Arsenal,Jorginho,ITA,MF,32.0,18.0,8.0,728.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,1.0,MF,Right,180.0,64.0,"￡ 110,000"
Arsenal,Aaron Ramsdale,ENG,GK,25.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,195.0,79.0,"￡ 120,000"
Arsenal,Takehiro Tomiyasu,JPN,DF,25.0,13.0,5.0,634.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.5,0.2,0.7,DF,Right,185.0,78.0,"￡ 55,000"
Arsenal,Thomas Partey,GHA,"DF,MF",30.0,6.0,3.0,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,MF,Right,185.0,78.0,"￡ 200,000"
Arsenal,Fabio Vieira,POR,"MF,FW",23.0,9.0,2.0,286.0,3.2,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.2,0.4,1.4,1.8,MF,Left,170.0,66.0,"￡ 45,000"
Arsenal,Emile Smith Rowe,ENG,MF,23.0,10.0,2.0,235.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,FW-MF,Right,182.0,72.0,"￡ 40,000"
Arsenal,Jurrien Timber,NED,DF,22.0,1.0,1.0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DF,Right,179.0,78.0,"￡ 90,000"
Arsenal,Reiss Nelson,ENG,"FW,MF",24.0,14.0,0.0,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,FW-MF,Right,175.0,68.0,"￡ 100,000"
Arsenal,Cedric Soares,POR,DF,32.0,3.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF-MF,Right,169.0,64.0,"￡ 75,000"
Arsenal,Mohamed Elneny,EGY,MF,31.0,3.0,0.0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,MF,Right,180.0,77.0,"￡ 55,000"
Arsenal,Ethan Nwaneri,ENG,FW,16.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,unknown,180.0,82.0,0
Arsenal,Mauro Bandeira,POR,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Arsenal,Bradley Ibrahim,ENG,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Arsenal,Karl Jakob Hein,EST,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Arsenal,Myles Lewis-skelly,ENG,MF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,unknown,178.0,73.7,0
Arsenal,Charles Sagoe Jr,ENG,FW,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Arsenal,James Sweet,WAL,DF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Arsenal,Reuell Walters,ENG,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,unknown,183.0,73.7,0
Liverpool,Virgil Van Dijk,NED,DF,32.0,26.0,26.0,2277.0,25.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.1,2.1,1.5,3.6,DF,Right,193.0,87.0,"￡ 220,000"
Liverpool,Luis Diaz,COL,FW,27.0,27.0,22.0,1836.0,20.4,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,8.6,8.6,2.9,11.5,FW-MF,Right,180.0,72.0,"￡ 55,000"
Liverpool,Alexis Mac Allister,ARG,MF,25.0,23.0,22.0,1809.0,20.1,3.0,4.0,7.0,2.0,1.0,1.0,5.0,1.0,2.0,1.2,2.0,3.3,MF,Right,174.0,72.0,"￡ 150,000"
Liverpool,Alisson,BRA,GK,31.0,21.0,21.0,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,GK,Right,193.0,91.0,"￡ 150,000"
Liverpool,Dominik Szoboszlai,HUN,MF,23.0,23.0,21.0,1732.0,19.2,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.4,2.4,4.3,6.7,FW-MF,Right,186.0,73.0,"￡ 120,000"
Liverpool,Mohamed Salah,EGY,FW,31.0,22.0,20.0,1816.0,20.2,15.0,9.0,24.0,11.0,4.0,6.0,2.0,0.0,15.0,10.1,9.4,19.5,FW-MF,Left,175.0,71.0,"￡ 350,000"
Liverpool,Trent Alexander-arnold,ENG,DF,25.0,21.0,19.0,1622.0,18.0,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,1.8,1.5,5.5,7.0,DF,Right,175.0,68.0,"￡ 180,000"
Liverpool,Darwin Nunez,URU,FW,24.0,26.0,17.0,1571.0,17.5,10.0,7.0,17.0,10.0,0.0,1.0,8.0,0.0,13.5,12.7,5.3,18.0,FW,Right,187.0,79.0,"￡ 140,000"
Liverpool,Joe Gomez,ENG,DF,26.0,24.0,14.0,1452.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.9,1.5,DF,Right,188.0,77.0,"￡ 85,000"
Liverpool,Ibrahima Konate,FRA,DF,24.0,19.0,14.0,1332.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,0.4,0.9,DF,Right,193.0,83.0,"￡ 70,000"
Liverpool,Diogo Jota,POR,FW,27.0,19.0,13.0,1047.0,11.6,9.0,3.0,12.0,9.0,0.0,0.0,3.0,1.0,4.4,4.4,2.9,7.3,FW-MF,Right,178.0,69.0,"￡ 140,000"
Liverpool,Cody Gakpo,NED,"FW,MF",24.0,26.0,12.0,1163.0,12.9,5.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0,0.7,6.8,FW-MF,Right,187.0,78.0,"￡ 120,000"
Liverpool,Wataru Endo,JPN,MF,31.0,20.0,12.0,1094.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.3,0.3,1.6,2.0,DF-MF,Right,178.0,74.0,"￡ 50,000"
Liverpool,Curtis Jones,ENG,MF,23.0,17.0,12.0,956.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.8,1.8,0.5,2.3,MF,Right,185.0,72.0,"￡ 15,000"
Liverpool,Andrew Robertson,SCO,DF,30.0,15.0,11.0,1066.0,11.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,2.7,3.4,DF-MF,Left,178.0,63.0,"￡ 100,000"
Liverpool,Ryan Gravenberch,NED,MF,21.0,19.0,9.0,845.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.8,2.3,MF,Right,190.0,78.0,"￡ 150,000"
Liverpool,Joel Matip,CMR,DF,32.0,10.0,9.0,781.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,DF-MF,Right,182.1,73.7,"￡ 100,000"
Liverpool,Kostas Tsimikas,GRE,DF,27.0,12.0,8.0,672.0,7.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,DF,Left,177.0,69.0,"￡ 75,000"
Liverpool,Caoimhin Kelleher,IRL,GK,25.0,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,188.0,81.0,"￡ 10,000"
Liverpool,Harvey Elliott,ENG,"MF,FW",20.0,24.0,6.0,838.0,9.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.3,1.3,2.4,3.7,FW-MF,Left,170.0,67.0,"￡ 40,000"
Liverpool,Jarell Quansah,ENG,DF,21.0,9.0,6.0,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,D,unknown,197.0,79.0,0
Liverpool,Conor Bradley,NIR,DF,20.0,6.0,6.0,441.0,4.9,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,1.1,1.8,DF-MF,Right,181.0,68.0,"￡ 10,000"
Liverpool,Bobby Clark,ENG,MF,19.0,5.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,M,unknown,178.0,73.7,0
Liverpool,Ben Doak,SCO,FW,18.0,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,unknown,182.1,73.7,0
Liverpool,Jayden Danns,ENG,FW,18.0,2.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Owen Beck,WAL,DF,21.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,unknown,177.0,58.0,0
Liverpool,Thiago Alcantara,ESP,MF,32.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF,Right,172.0,59.0,"￡ 200,000"
Liverpool,James Mcconnell,ENG,MF,19.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Kaide Gordon,ENG,FW,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW,Left,179.0,63.0,0
Liverpool,Adrian,ESP,GK,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,190.0,83.0,"￡ 60,000"
Liverpool,Stefan Bajcetic,ESP,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,unknown,185.0,73.7,0
Liverpool,Luke Chambers,ENG,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,unknown,182.1,73.7,0
Liverpool,Lewis Koumas,WAL,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Fabian Mrozek,POL,GK,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Amara Nallo,ENG,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Trey Nyoni,ENG,MF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Liverpool,Marcelo Pitaluga,BRA,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,unknown,192.0,78.0,0
Liverpool,Calum Scanlon,ENG,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Manchester,Ederson,BRA,GK,30.0,27.0,27.0,2312.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,GK,Left,188.0,88.0,"￡ 100,000"
Manchester,Phil Foden,ENG,"FW,MF",23.0,28.0,26.0,2309.0,25.7,11.0,7.0,18.0,11.0,0.0,0.0,1.0,0.0,8.5,8.5,6.2,14.8,FW-MF,Left,169.0,69.0,"￡ 225,000"
Manchester,Julian Alvarez,ARG,"MF,FW",24.0,28.0,26.0,2197.0,24.4,8.0,7.0,15.0,7.0,1.0,1.0,2.0,0.0,9.0,8.2,6.2,14.5,FW-MF,Right,173.0,69.0,"￡ 100,000"
Manchester,Kyle Walker,ENG,DF,33.0,26.0,25.0,2260.0,25.1,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.3,2.7,DF-MF,Right,178.0,73.0,"￡ 175,000"
Manchester,Rodri,ESP,MF,27.0,25.0,25.0,2166.0,24.1,6.0,5.0,11.0,6.0,0.0,0.0,8.0,1.0,3.3,3.3,2.6,5.8,DF-MF,Right,190.0,78.0,"￡ 220,000"
Manchester,Erling Haaland,NOR,FW,23.0,23.0,22.0,1922.0,21.4,18.0,5.0,23.0,15.0,3.0,4.0,1.0,0.0,20.9,17.8,3.8,21.6,FW-MF,Left,191.0,87.0,"￡ 375,000"
Manchester,Ruben Dias,POR,DF,26.0,23.0,21.0,1929.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,DF-MF,Right,186.0,82.0,"￡ 180,000"
Manchester,Bernardo Silva,POR,"MF,FW",29.0,24.0,21.0,1897.0,21.1,6.0,4.0,10.0,6.0,0.0,0.0,7.0,0.0,2.9,2.9,5.6,8.5,FW-MF,Left,173.0,64.0,"￡ 300,000"
Manchester,Nathan Ake,NED,DF,29.0,23.0,19.0,1727.0,19.2,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,1.2,2.9,DF-MF,Left,180.0,74.0,"￡ 160,000"
Manchester,Manuel Akanji,SUI,"DF,MF",28.0,20.0,19.0,1676.0,18.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.9,0.9,0.2,1.1,DF-MF,Right,187.0,84.0,"￡ 180,000"
Manchester,Josko Gvardiol,CRO,DF,22.0,18.0,16.0,1473.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.9,1.8,DF,Left,185.0,82.0,"￡ 200,000"
Manchester,Jeremy Doku,BEL,"FW,MF",21.0,20.0,14.0,1199.0,13.3,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,3.4,4.8,FW-MF,Right,171.0,59.0,"￡ 50,000"
Manchester,John Stones,ENG,"DF,MF",29.0,14.0,11.0,952.0,10.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,DF,Right,188.0,69.0,"￡ 250,000"
Manchester,Mateo Kovacic,CRO,MF,29.0,20.0,10.0,971.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,1.2,1.9,MF,Right,181.0,74.0,"￡ 150,000"
Manchester,Jack Grealish,ENG,FW,28.0,14.0,7.0,707.0,7.9,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.9,1.9,2.1,4.0,FW-MF,Right,175.0,68.0,"￡ 300,000"
Manchester,Matheus Nunes,POR,"MF,FW",25.0,11.0,6.0,505.0,5.6,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.4,MF,Right,183.0,78.0,"￡ 130,000"
Manchester,Kevin De Bruyne,BEL,MF,32.0,9.0,6.0,493.0,5.5,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.2,6.3,FW-MF,Right,181.0,69.0,"￡ 400,000"
Manchester,Rico Lewis,ENG,"MF,DF",19.0,10.0,5.0,454.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,D,unknown,170.0,64.0,0
Manchester,Stefan Ortega,GER,GK,31.0,3.0,1.0,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,186.0,87.0,"￡ 55,000"
Manchester,Oscar Bobb,NOR,"FW,MF",20.0,9.0,1.0,180.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.9,2.2,FW-M,unknown,174.0,73.7,0
Manchester,Kalvin Phillips,ENG,MF,28.0,4.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,DF-MF,Right,177.0,68.0,￡ 
Manchester,Sergio Gomez,ESP,FW,23.0,3.0,0.0,20.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,DF-MF,Left,170.0,63.0,"￡ 50,000"
Manchester,Aymeric Laporte,ESP,DF,29.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF,Left,189.0,84.0,"￡ 120,000"
Manchester,Cole Palmer,ENG,MF,21.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW-MF,Left,189.0,73.0,"￡ 75,000"
Manchester,James Mcatee,ENG,MF,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF,Left,180.0,69.0,0
Manchester,Scott Carson,ENG,GK,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK,Right,192.0,86.0,"￡ 30,000"
Manchester,Micah Hamilton,ENG,MF,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Manchester,Maximo Perrone,ARG,MF,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF,Left,178.0,63.0,0
Manchester,Mahamadou Susoho,ESP,DF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
Manchester,Jacob Wright,ENG,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,unknown,182.1,73.7,0
